user_id,abandoned_product_ids,total_cart_adds,total_views,segment,predicted_profit_90_days,risk_flag
U002165,"P001431, P001708",2.0,5.0,General Potential Customer,75.3596303732183,0.0
U008977,"P000941, P001335",2.0,7.0,General Potential Customer,154.48458001652497,0.0
U008976,"P000116, P001812",2.0,8.0,General Potential Customer,160.0308010201487,0.0
U002148,"P001428, P001538",2.0,5.0,General Potential Customer,75.53291243751768,0.0
U008974,"P000171, P001006",2.0,2.0,General Potential Customer,85.48425986161287,0.0
U002155,"P000906, P001479",2.0,7.0,General Potential Customer,74.31267077668669,0.0
U002163,"P000898, P001287",2.0,9.0,General Potential Customer,154.37767346750616,0.0
U008972,"P000302, P000790",2.0,7.0,Recent New Customer,175.3223686772879,0.0
U002201,"P000882, P001026",2.0,6.0,General Potential Customer,72.2376358502161,0.0
U002176,"P000267, P000970",2.0,3.0,Recent New Customer,93.09541570337332,0.0
U008959,"P001848, P001902",2.0,12.0,General Potential Customer,184.8081316581543,1.0
U002185,"P000433, P000599",2.0,4.0,General Potential Customer,147.14100154933823,0.0
U002192,"P001604, P001759",2.0,4.0,General Potential Customer,89.8761155641221,0.0
U002195,"P000689, P000727",2.0,10.0,Dormant High-Value Customer,202.4551472102585,0.0
U008945,"P000014, P000118",2.0,4.0,Dormant High-Value Customer,132.84137235136208,0.0
U001996,"P000183, P001041",2.0,9.0,Dormant High-Value Customer,174.25687369539372,0.0
U001988,"P000241, P000756",2.0,3.0,At-Risk Repeat Customer,148.7926439886803,0.0
U009203,"P000969, P001848",2.0,6.0,General Potential Customer,164.78540812465835,0.0
U001987,"P001534, P001684",2.0,5.0,Dormant High-Value Customer,161.18741440213518,0.0
U001765,"P000713, P001689",2.0,7.0,Recent New Customer,103.70063011229354,0.0
U001766,"P000574, P001075",2.0,6.0,General Potential Customer,72.2376358502161,0.0
U001777,"P000016, P000210",2.0,4.0,General Potential Customer,128.21197261168135,0.0
U009162,"P000085, P001264",2.0,2.0,General Potential Customer,192.64989063047068,1.0
U009160,"P000167, P000893",2.0,2.0,General Potential Customer,80.5231781949462,0.0
U001787,"P000558, P001881",2.0,12.0,General Potential Customer,245.16872727461396,0.0
U001789,"P001011, P001539",2.0,3.0,General Potential Customer,81.25306254294443,0.0
U001795,"P000967, P001093",2.0,5.0,VVIP Loyal High-Value Customer,121.78635433207576,0.0
U001796,"P000792, P001817",2.0,2.0,General Potential Customer,163.7068404579952,0.0
U001797,"P000118, P000241",2.0,6.0,General Potential Customer,186.03873152162186,0.0
U009156,"P000978, P001107",2.0,10.0,General Potential Customer,156.9996707047867,0.0
U001806,"P000224, P001167",2.0,6.0,Dormant High-Value Customer,177.3991406303341,0.0
U001808,"P000019, P001476",2.0,3.0,General Potential Customer,182.07060813214366,0.0
U001810,"P000683, P001471",2.0,5.0,At-Risk Repeat Customer,142.79555002653072,1.0
U001813,"P001297, P001464",2.0,5.0,General Potential Customer,143.92195793385022,0.0
U009172,"P000006, P000312",2.0,8.0,Dormant High-Value Customer,119.10644322718494,1.0
U009174,"P000565, P001112",2.0,4.0,General Potential Customer,81.7645086844071,0.0
U001750,"P000166, P001170",2.0,10.0,At-Risk Repeat Customer,97.06020476568696,0.0
U001726,"P000380, P001933",2.0,7.0,General Potential Customer,88.25576122807556,0.0
U009200,"P000434, P000993",2.0,6.0,At-Risk Repeat Customer,138.9120082156599,0.0
U001707,"P000295, P001652",2.0,6.0,General Potential Customer,73.02550728208529,0.0
U001709,"P001597, P001815",2.0,10.0,General Potential Customer,101.19526820424639,0.0
U009195,"P000766, P001333",2.0,1.0,General Potential Customer,284.0191318888953,0.0
U001714,"P000151, P001149",2.0,5.0,At-Risk Repeat Customer,190.5318610180117,0.0
U001717,"P000605, P001175",2.0,6.0,General Potential Customer,164.93570548853523,0.0
U001727,"P000970, P001165",2.0,6.0,General Potential Customer,212.427876634109,0.0
U001749,"P000028, P001410",2.0,8.0,General Potential Customer,75.02328471514448,0.0
U009189,"P000959, P001753",2.0,10.0,General Potential Customer,85.90408899637212,0.0
U001733,"P000263, P001668",2.0,7.0,General Potential Customer,164.03595170039813,0.0
U009180,"P001436, P001851",2.0,7.0,General Potential Customer,145.33973806939764,0.0
U001742,"P001267, P001575",2.0,5.0,Recent New Customer,97.78320108884667,0.0
U001747,"P000550, P000696",2.0,7.0,General Potential Customer,144.03390026521996,0.0
U001748,"P001464, P001880",2.0,4.0,General Potential Customer,182.40662263622465,0.0
U009152,"P000227, P001947",2.0,3.0,General Potential Customer,94.33803517766034,0.0
U001818,"P000462, P001994",2.0,8.0,General Potential Customer,96.15699600080305,1.0
U001822,"P000219, P000727",2.0,7.0,General Potential Customer,85.97388664890377,0.0
U001951,"P001356, P001619",2.0,7.0,Dormant High-Value Customer,216.11662220326713,0.0
U009090,"P001267, P001545",2.0,5.0,Recent New Customer,97.78320108884667,0.0
U001926,"P000072, P000936",2.0,1.0,Dormant High-Value Customer,167.78136186203147,0.0
U001938,"P000550, P000784",2.0,1.0,At-Risk Repeat Customer,136.30844845196935,0.0
U001939,"P000562, P001115",2.0,3.0,General Potential Customer,87.50216104267723,0.0
U009071,"P000652, P001441",2.0,4.0,At-Risk Repeat Customer,122.22202433852934,0.0
U009070,"P000075, P000705",2.0,9.0,Dormant High-Value Customer,106.31208354265615,1.0
U001954,"P000431, P000451",2.0,6.0,General Potential Customer,71.80135130160498,0.0
U001905,"P000190, P001411",2.0,8.0,Recent New Customer,175.3223686772879,0.0
U001956,"P000366, P000976",2.0,6.0,At-Risk Repeat Customer,119.1792492416591,0.0
U001975,"P000737, P001043",2.0,7.0,General Potential Customer,84.3523621664371,0.0
U001976,"P000317, P001182",2.0,5.0,General Potential Customer,107.86805209865683,0.0
U001981,"P000115, P000774",2.0,6.0,General Potential Customer,140.73092024423877,0.0
U001982,"P001141, P001572",2.0,5.0,Dormant High-Value Customer,134.30845409165897,0.0
U009056,"P000029, P001178",2.0,5.0,Recent New Customer,192.2260443708098,0.0
U009092,"P001052, P001631",2.0,4.0,General Potential Customer,108.17458878029638,0.0
U009097,"P001136, P001713",2.0,3.0,VVIP Loyal High-Value Customer,147.57798024153504,0.0
U001823,"P001494, P001952",2.0,5.0,Recent New Customer,180.8383083008605,0.0
U001849,"P000048, P001105",2.0,3.0,General Potential Customer,106.7036307162468,0.0
U009147,"P000788, P001013",2.0,5.0,General Potential Customer,138.82856255654605,0.0
U001831,"P000613, P000775",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U009142,"P001108, P001554",2.0,4.0,Dormant High-Value Customer,187.23339314220135,0.0
U009141,"P000658, P001129",2.0,5.0,General Potential Customer,140.00858643117007,0.0
U001839,"P001219, P001966",2.0,9.0,Recent New Customer,133.21570841792976,0.0
U009133,"P000878, P001612",2.0,3.0,General Potential Customer,122.91972194717371,0.0
U001857,"P000871, P001695",2.0,4.0,Recent New Customer,219.0718794816825,0.0
U001896,"P001370, P001815",2.0,8.0,Recent New Customer,145.12888419358035,0.0
U009122,"P001527, P001541",2.0,5.0,General Potential Customer,98.30274666459248,0.0
U009120,"P000039, P000550",2.0,10.0,Recent New Customer,181.37284650360567,0.0
U001868,"P000663, P001944",2.0,8.0,General Potential Customer,109.52120353046772,1.0
U001873,"P001972, P001997",2.0,5.0,General Potential Customer,153.65244506823282,0.0
U001879,"P000258, P000716",2.0,5.0,General Potential Customer,79.54597137439166,0.0
U001881,"P000088, P001199",2.0,5.0,At-Risk Repeat Customer,152.76947348686463,0.0
U001129,"P000262, P000485",2.0,7.0,General Potential Customer,132.61474846095606,0.0
U009449,"P000512, P000904",2.0,5.0,General Potential Customer,75.26819642070537,0.0
U001114,"P000692, P000697",2.0,4.0,General Potential Customer,87.30690053773799,0.0
U009864,"P001188, P001903",2.0,1.0,General Potential Customer,93.55924084675537,1.0
U000340,"P001180, P001463",2.0,7.0,General Potential Customer,92.56392644283153,0.0
U009834,"P001225, P001358",2.0,10.0,General Potential Customer,68.31880457458719,0.0
U009828,"P000343, P001737",2.0,4.0,Dormant High-Value Customer,146.32538288334618,0.0
U000347,"P000862, P001111",2.0,9.0,At-Risk Repeat Customer,247.8930867249507,0.0
U000349,"P000834, P001164",2.0,4.0,At-Risk Repeat Customer,142.94329638304808,1.0
U000353,"P000510, P000594",2.0,8.0,At-Risk Repeat Customer,128.33066781922486,0.0
U000363,"P000478, P000508",2.0,4.0,General Potential Customer,73.43622914340003,0.0
U000372,"P000106, P001209",2.0,4.0,General Potential Customer,145.33973806939764,0.0
U009823,"P000050, P001614",2.0,5.0,General Potential Customer,75.53291243751768,0.0
U000374,"P000187, P001618",2.0,10.0,At-Risk Repeat Customer,92.80918041536978,0.0
U009821,"P000598, P001937",2.0,2.0,General Potential Customer,196.27362454052022,0.0
U000376,"P001047, P001874",2.0,7.0,Recent New Customer,103.48895154086497,0.0
U000381,"P000364, P001770",2.0,5.0,General Potential Customer,78.25393212919178,0.0
U009820,"P000193, P001673",2.0,5.0,General Potential Customer,133.29999372362226,0.0
U000384,"P000461, P001890",2.0,7.0,Dormant High-Value Customer,146.1524631020687,1.0
U000337,"P000035, P001331",2.0,0.0,At-Risk Repeat Customer,84.97101822930135,0.0
U000335,"P000335, P000797",2.0,6.0,General Potential Customer,145.66995061202255,0.0
U000334,"P000229, P001547",2.0,11.0,General Potential Customer,92.66794970348502,0.0
U000309,"P000200, P001718",2.0,8.0,General Potential Customer,131.7108100382814,1.0
U000292,"P000363, P001086",2.0,3.0,General Potential Customer,192.91363243656684,0.0
U009860,"P000366, P000850",2.0,6.0,General Potential Customer,220.894329658562,1.0
U000300,"P000437, P001382",2.0,7.0,General Potential Customer,84.89595890950406,0.0
U000301,"P000721, P001209",2.0,5.0,General Potential Customer,297.99870061572403,1.0
U000305,"P000212, P000443",2.0,6.0,General Potential Customer,200.50626018145476,0.0
U000306,"P000438, P000878",2.0,7.0,General Potential Customer,83.57951399972866,0.0
U000311,"P001323, P001530",2.0,4.0,General Potential Customer,78.89164941344457,0.0
U009837,"P000421, P000872",2.0,3.0,Dormant High-Value Customer,171.47179911153307,0.0
U009857,"P000683, P001320",2.0,10.0,VVIP Loyal High-Value Customer,140.6909009549978,1.0
U009850,"P001016, P001665",2.0,5.0,General Potential Customer,115.64947823844084,0.0
U009845,"P000290, P000916",2.0,4.0,General Potential Customer,161.94479277235632,0.0
U009844,"P000257, P000287",2.0,6.0,General Potential Customer,185.96325979929603,0.0
U009839,"P000265, P001554",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U000331,"P000150, P000666",2.0,7.0,At-Risk Repeat Customer,139.40235577633646,1.0
U000385,"P000317, P000921",2.0,2.0,General Potential Customer,87.82776245193178,0.0
U009818,"P000522, P001189",2.0,4.0,VVIP Loyal High-Value Customer,146.82683819391886,1.0
U000394,"P000558, P000969",2.0,2.0,Dormant High-Value Customer,105.06543238468468,0.0
U000508,"P000709, P001611",2.0,5.0,General Potential Customer,129.9740652418188,0.0
U009765,"P001478, P001650",2.0,7.0,General Potential Customer,89.63717972591571,0.0
U009764,"P001404, P001598",2.0,8.0,General Potential Customer,170.36721035672795,0.0
U000498,"P001159, P001511",2.0,3.0,General Potential Customer,205.73155592415407,0.0
U000500,"P000783, P001566",2.0,10.0,General Potential Customer,72.55547829976321,0.0
U000503,"P000008, P001802",2.0,2.0,General Potential Customer,136.56778503680843,0.0
U000505,"P000104, P001815",2.0,5.0,Dormant High-Value Customer,86.61046918354943,0.0
U000512,"P000040, P000303",2.0,9.0,Dormant High-Value Customer,123.69816196143128,0.0
U009772,"P000139, P000632",2.0,10.0,General Potential Customer,149.18156068799175,0.0
U009757,"P001651, P001657",2.0,4.0,General Potential Customer,89.10380411859845,0.0
U009752,"P000171, P001499",2.0,3.0,Dormant High-Value Customer,103.22527650138292,0.0
U000526,"P000356, P001087",2.0,3.0,At-Risk Repeat Customer,134.91600065158724,0.0
U000527,"P001321, P001782",2.0,5.0,Dormant High-Value Customer,131.70809808740313,0.0
U000535,"P000451, P000977",2.0,4.0,VVIP Loyal High-Value Customer,104.08425697930136,0.0
U000537,"P000832, P001104",2.0,2.0,General Potential Customer,85.48425986161287,0.0
U000485,"P000563, P001832",2.0,5.0,General Potential Customer,174.21280356185906,0.0
U000475,"P000947, P001405",2.0,7.0,General Potential Customer,184.24970188926267,0.0
U000396,"P000303, P001032",2.0,6.0,General Potential Customer,154.150039558954,0.0
U000425,"P000280, P001537",2.0,4.0,General Potential Customer,105.90870916376548,0.0
U000399,"P001081, P001567",2.0,5.0,Dormant High-Value Customer,91.97088838312558,0.0
U009815,"P001020, P001124",2.0,8.0,General Potential Customer,86.15071981995249,0.0
U000416,"P000892, P001668",2.0,7.0,At-Risk Repeat Customer,151.89840819322575,0.0
U000419,"P001314, P001336",2.0,4.0,General Potential Customer,179.17480560089226,0.0
U009804,"P000320, P001655",2.0,4.0,General Potential Customer,128.1840260931458,0.0
U000424,"P000274, P001169",2.0,9.0,General Potential Customer,183.10438172777026,0.0
U000428,"P001190, P001758",2.0,3.0,General Potential Customer,115.53277970146435,0.0
U009784,"P001126, P001552",2.0,10.0,Recent New Customer,133.21570841792976,0.0
U000430,"P000151, P001437",2.0,7.0,Recent New Customer,175.3223686772879,0.0
U000435,"P000049, P000499",2.0,7.0,VVIP Loyal High-Value Customer,138.6779683003868,1.0
U000437,"P000187, P000387",2.0,6.0,General Potential Customer,164.60885253481555,1.0
U000446,"P000014, P000584",2.0,9.0,Dormant High-Value Customer,131.68065641764161,0.0
U000449,"P000079, P000621",2.0,7.0,General Potential Customer,159.49852540202997,0.0
U009786,"P000887, P001907",2.0,8.0,General Potential Customer,88.18705882810289,0.0
U009863,"P000233, P000622",2.0,4.0,General Potential Customer,128.31059409734303,0.0
U000282,"P000058, P001971",2.0,8.0,At-Risk Repeat Customer,103.22671640828852,0.0
U000571,"P000176, P000886",2.0,7.0,Dormant High-Value Customer,163.24545869060321,0.0
U000276,"P000129, P001923",2.0,6.0,At-Risk Repeat Customer,144.90910217780953,1.0
U000076,"P000188, P001454",2.0,2.0,General Potential Customer,182.98874760548324,0.0
U000077,"P000701, P001493",2.0,7.0,General Potential Customer,185.92398227753023,0.0
U009954,"P000457, P001289",2.0,6.0,General Potential Customer,139.11388984149065,1.0
U000081,"P001304, P001990",2.0,2.0,General Potential Customer,101.8355410966201,1.0
U009953,"P001101, P001723",2.0,8.0,Dormant High-Value Customer,167.52672155258793,0.0
U000087,"P000282, P000549",2.0,3.0,General Potential Customer,82.02208297825938,0.0
U000093,"P000083, P001392",2.0,5.0,General Potential Customer,236.37106756042053,0.0
U000094,"P000511, P001550",2.0,4.0,General Potential Customer,73.43622914340003,0.0
U000101,"P001607, P001718",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U000103,"P000279, P001390",2.0,3.0,General Potential Customer,165.01662105387945,0.0
U000104,"P000280, P001235",2.0,2.0,General Potential Customer,142.18617185241737,0.0
U000108,"P000030, P001211",2.0,10.0,General Potential Customer,67.96546007059655,0.0
U000116,"P001247, P001654",2.0,3.0,Dormant High-Value Customer,192.64989063047068,0.0
U009937,"P000095, P001428",2.0,8.0,General Potential Customer,65.46171962155503,0.0
U009932,"P000778, P001492",2.0,7.0,General Potential Customer,121.24810837819022,0.0
U000070,"P001030, P001514",2.0,7.0,Dormant High-Value Customer,159.21012393764863,0.0
U000065,"P000262, P001308",2.0,4.0,General Potential Customer,174.21280356185906,0.0
U000063,"P000386, P001209",2.0,7.0,Recent New Customer,145.12888419358035,0.0
U009985,"P001717, P001725",2.0,3.0,General Potential Customer,95.91661782810228,1.0
U009999,"P001142, P001406",2.0,6.0,General Potential Customer,190.81618931380422,1.0
U009997,"P001331, P001857",2.0,2.0,General Potential Customer,99.57462493791425,0.0
U009992,"P000429, P001191",2.0,7.0,General Potential Customer,81.2219286016223,0.0
U009988,"P000611, P001853",2.0,2.0,Recent New Customer,99.57462493791425,0.0
U009987,"P001414, P001806",2.0,5.0,At-Risk Repeat Customer,139.89066976646205,1.0
U009986,"P001176, P001508",2.0,9.0,General Potential Customer,158.11676527522852,1.0
U000035,"P000123, P000679",2.0,3.0,At-Risk Repeat Customer,81.9309594332495,1.0
U000060,"P001546, P001637",2.0,9.0,General Potential Customer,143.7589675224834,0.0
U009984,"P001166, P001666",2.0,6.0,General Potential Customer,74.83449974224982,0.0
U009982,"P000498, P000923",2.0,7.0,General Potential Customer,205.62420438792756,0.0
U000038,"P001444, P001955",2.0,7.0,At-Risk Repeat Customer,118.89497498607447,0.0
U000040,"P000919, P001929",2.0,3.0,General Potential Customer,182.40662263622465,0.0
U000049,"P000326, P000598",2.0,1.0,Recent New Customer,99.57462493791425,0.0
U000050,"P001508, P001620",2.0,6.0,Dormant High-Value Customer,256.1261474184132,0.0
U000125,"P000092, P000822",2.0,5.0,General Potential Customer,127.28702524760497,0.0
U000126,"P001278, P001692",2.0,5.0,General Potential Customer,168.34204528772972,1.0
U000128,"P001146, P001282",2.0,7.0,General Potential Customer,74.31267077668669,0.0
U009875,"P001468, P001638",2.0,7.0,General Potential Customer,140.41102118660743,1.0
U000204,"P000404, P000950",2.0,4.0,VVIP Loyal High-Value Customer,155.00666203164445,0.0
U009885,"P000177, P001518",2.0,7.0,At-Risk Repeat Customer,132.54398341081375,0.0
U000210,"P000238, P001258",2.0,6.0,Dormant High-Value Customer,135.70829759303552,0.0
U000218,"P001882, P001949",2.0,6.0,VVIP Loyal High-Value Customer,171.45248239053518,0.0
U000221,"P000394, P000800",2.0,6.0,General Potential Customer,74.83449974224982,0.0
U000224,"P000833, P001909",2.0,4.0,Dormant High-Value Customer,196.44574182681487,0.0
U000248,"P000400, P000824",2.0,5.0,General Potential Customer,75.12349856437697,0.0
U000198,"P001234, P001455",2.0,4.0,Recent New Customer,182.10391543334828,0.0
U000250,"P000120, P001627",2.0,3.0,At-Risk Repeat Customer,115.62745790743983,0.0
U000257,"P000228, P001186",2.0,8.0,Dormant High-Value Customer,128.43157234026063,0.0
U000265,"P000250, P000787",2.0,3.0,General Potential Customer,82.56567972132633,0.0
U000268,"P000123, P000203",2.0,7.0,General Potential Customer,187.05053718421752,0.0
U000269,"P000454, P001807",2.0,10.0,General Potential Customer,262.22595688007647,0.0
U000272,"P000842, P001973",2.0,5.0,VVIP Loyal High-Value Customer,143.37298183378033,0.0
U000199,"P000509, P001188",2.0,11.0,General Potential Customer,201.43221416885558,0.0
U009888,"P000535, P000817",2.0,4.0,General Potential Customer,124.50409439997622,0.0
U009928,"P001680, P001684",2.0,5.0,General Potential Customer,174.21280356185906,0.0
U000163,"P000845, P001756",2.0,10.0,General Potential Customer,72.55547829976321,0.0
U000136,"P000377, P001904",2.0,3.0,Dormant High-Value Customer,323.1799321029046,0.0
U000137,"P000170, P001867",2.0,6.0,General Potential Customer,72.78937547324396,0.0
U000141,"P000816, P001112",2.0,8.0,General Potential Customer,79.39265408976789,0.0
U000142,"P000006, P001856",2.0,9.0,General Potential Customer,154.37767346750616,0.0
U009914,"P001233, P001278",2.0,5.0,General Potential Customer,135.28220525359984,0.0
U000158,"P000164, P001709",2.0,5.0,Dormant High-Value Customer,112.29052490867153,0.0
U000171,"P000930, P001605",2.0,8.0,Dormant High-Value Customer,82.96437543859183,0.0
U000188,"P001768, P001888",2.0,5.0,VVIP Loyal High-Value Customer,146.82683819391886,0.0
U000176,"P000216, P001660",2.0,4.0,General Potential Customer,243.6116521658787,0.0
U000179,"P000072, P001707",2.0,8.0,General Potential Customer,225.69763266920955,0.0
U009899,"P000515, P000662",2.0,6.0,General Potential Customer,170.70001610232052,1.0
U000185,"P000125, P000729",2.0,6.0,General Potential Customer,164.60885253481555,0.0
U000186,"P000670, P001516",2.0,6.0,Recent New Customer,148.19721673817733,0.0
U000187,"P001130, P001943",2.0,3.0,Dormant High-Value Customer,87.7431698376054,0.0
U000562,"P001245, P001571",2.0,5.0,General Potential Customer,78.79752887225872,0.0
U000573,"P000696, P000889",2.0,5.0,General Potential Customer,90.39470058285636,0.0
U009459,"P000394, P000497",2.0,2.0,General Potential Customer,89.51187092226583,0.0
U000835,"P000233, P001029",2.0,9.0,General Potential Customer,299.89180759544075,0.0
U009574,"P000606, P001568",2.0,5.0,VVIP Loyal High-Value Customer,100.54658628946062,0.0
U000920,"P001260, P001321",2.0,4.0,Dormant High-Value Customer,80.93677368245042,0.0
U000925,"P000918, P001259",2.0,4.0,General Potential Customer,117.54625617292963,0.0
U000926,"P000144, P001153",2.0,4.0,General Potential Customer,135.28220525359984,1.0
U000930,"P001297, P001537",2.0,4.0,Recent New Customer,142.74164268510384,0.0
U000934,"P000125, P001310",2.0,4.0,Dormant High-Value Customer,85.48425986161287,1.0
U009565,"P000280, P000318",2.0,5.0,Recent New Customer,102.5032225174181,0.0
U009563,"P001365, P001450",2.0,8.0,At-Risk Repeat Customer,155.00666203164445,0.0
U009560,"P000770, P001684",2.0,6.0,General Potential Customer,72.78937547324396,0.0
U000943,"P000501, P000802",2.0,6.0,General Potential Customer,152.62121967801977,0.0
U009557,"P000627, P001193",2.0,2.0,VVIP Loyal High-Value Customer,181.72680009025274,1.0
U000952,"P001360, P001943",2.0,3.0,At-Risk Repeat Customer,197.70999205628874,0.0
U000968,"P000018, P000118",2.0,2.0,General Potential Customer,95.63766741985037,0.0
U000971,"P000271, P000728",2.0,4.0,Dormant High-Value Customer,113.93209013783203,0.0
U000975,"P000189, P000343",2.0,6.0,VVIP Loyal High-Value Customer,143.85200763926696,0.0
U000918,"P001488, P001781",2.0,5.0,At-Risk Repeat Customer,148.98453985055343,0.0
U009575,"P000460, P000479",2.0,4.0,Dormant High-Value Customer,82.02603930605731,0.0
U000906,"P000664, P000758",2.0,4.0,VVIP Loyal High-Value Customer,123.50747425362071,1.0
U000869,"P000680, P001295",2.0,6.0,General Potential Customer,133.50208734267267,0.0
U009615,"P001430, P001600",2.0,4.0,General Potential Customer,80.16775324713548,0.0
U000846,"P000750, P001533",2.0,7.0,VVIP Loyal High-Value Customer,138.9120082156599,1.0
U009604,"P000608, P001040",2.0,8.0,General Potential Customer,184.94921162398617,0.0
U009602,"P000042, P001182",2.0,8.0,General Potential Customer,115.5616331565848,0.0
U000867,"P000047, P001416",2.0,9.0,At-Risk Repeat Customer,208.01587721790852,1.0
U000868,"P001042, P001829",2.0,6.0,General Potential Customer,75.6622347442065,0.0
U009600,"P000945, P001463",2.0,7.0,General Potential Customer,84.0745413201171,0.0
U009586,"P000382, P001705",2.0,5.0,General Potential Customer,122.94847639295821,0.0
U009598,"P000712, P001412",2.0,4.0,At-Risk Repeat Customer,92.4175749712648,0.0
U009594,"P000168, P000173",2.0,7.0,General Potential Customer,161.66693791908483,0.0
U009592,"P000997, P001948",2.0,5.0,General Potential Customer,153.65244506823282,0.0
U000892,"P000070, P001013",2.0,13.0,Dormant High-Value Customer,173.342638985522,0.0
U000897,"P000604, P001826",2.0,5.0,Dormant High-Value Customer,119.12358338316162,0.0
U000902,"P000894, P001338",2.0,3.0,At-Risk Repeat Customer,107.38712284967873,1.0
U000976,"P001006, P001205",2.0,2.0,General Potential Customer,152.81614966970128,0.0
U009545,"P001389, P001872",2.0,9.0,VVIP Loyal High-Value Customer,122.6784886709551,1.0
U009544,"P000133, P000427",2.0,5.0,General Potential Customer,135.5807228912999,0.0
U001081,"P000400, P001462",2.0,5.0,VVIP Loyal High-Value Customer,159.49212866262081,1.0
U001055,"P000121, P000571",2.0,5.0,General Potential Customer,209.59666336280162,1.0
U009483,"P000145, P001924",2.0,8.0,General Potential Customer,79.55916867983021,0.0
U001067,"P001101, P001137",2.0,5.0,At-Risk Repeat Customer,150.56116772759756,0.0
U009476,"P000904, P001712",2.0,5.0,General Potential Customer,113.7286577523389,0.0
U009474,"P000570, P000711",2.0,6.0,Dormant High-Value Customer,135.8200473869171,0.0
U009470,"P001638, P001673",2.0,5.0,Dormant High-Value Customer,161.0206168773867,1.0
U001083,"P000013, P001339",2.0,3.0,General Potential Customer,151.72286440593496,0.0
U009490,"P000670, P001056",2.0,10.0,General Potential Customer,68.37272905495601,0.0
U009469,"P000450, P000682",2.0,3.0,General Potential Customer,151.39572982366312,0.0
U001088,"P000233, P001850",2.0,8.0,Recent New Customer,172.13512758341074,0.0
U001098,"P000316, P001998",2.0,6.0,At-Risk Repeat Customer,142.94329638304808,0.0
U001100,"P000287, P000507",2.0,3.0,Recent New Customer,147.90991150285174,1.0
U009463,"P000754, P001164",2.0,4.0,Recent New Customer,132.2206939697549,1.0
U001105,"P000643, P000767",2.0,3.0,General Potential Customer,78.89164941344457,0.0
U001054,"P001288, P001410",2.0,7.0,General Potential Customer,145.05229797570667,0.0
U001045,"P001361, P001528",2.0,5.0,General Potential Customer,136.7903826745976,0.0
U000981,"P000738, P001092",2.0,5.0,At-Risk Repeat Customer,151.23335314283543,0.0
U009521,"P000120, P001188",2.0,9.0,General Potential Customer,87.29920541281012,0.0
U000984,"P000382, P000670",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U000986,"P000478, P001599",2.0,8.0,Dormant High-Value Customer,169.69118208912295,0.0
U000990,"P000003, P000289",2.0,3.0,Recent New Customer,123.02200016878673,0.0
U000993,"P000874, P001330",2.0,6.0,General Potential Customer,162.7838609832248,0.0
U009530,"P001125, P001990",2.0,3.0,Recent New Customer,93.09541570337332,0.0
U001001,"P000283, P001435",2.0,3.0,General Potential Customer,168.8759288973175,0.0
U001007,"P000123, P001819",2.0,1.0,General Potential Customer,89.10380411859845,0.0
U009491,"P001133, P001218",2.0,3.0,General Potential Customer,81.7645086844071,0.0
U009514,"P001551, P001706",2.0,9.0,At-Risk Repeat Customer,139.49756855459987,0.0
U009512,"P000111, P001461",2.0,6.0,Dormant High-Value Customer,166.05406014561635,0.0
U009509,"P000123, P000785",2.0,12.0,General Potential Customer,92.66794970348502,0.0
U009499,"P001048, P001992",2.0,3.0,General Potential Customer,226.0823094309398,0.0
U001029,"P000301, P000470",2.0,5.0,At-Risk Repeat Customer,107.49982852337682,0.0
U009495,"P000928, P001898",2.0,3.0,Dormant High-Value Customer,106.66101479114563,1.0
U009623,"P000179, P001477",2.0,5.0,General Potential Customer,163.7068404579952,0.0
U000832,"P000071, P000901",2.0,5.0,At-Risk Repeat Customer,138.9120082156599,0.0
U000574,"P000450, P000957",2.0,4.0,General Potential Customer,82.02208297825938,0.0
U009625,"P000801, P001534",2.0,2.0,Recent New Customer,99.57462493791425,0.0
U000644,"P000260, P000500",2.0,6.0,General Potential Customer,72.2376358502161,0.0
U000649,"P000173, P001045",2.0,1.0,General Potential Customer,108.88946264207637,0.0
U000650,"P001040, P001089",2.0,8.0,General Potential Customer,110.76040882488655,0.0
U000651,"P001126, P001701",2.0,4.0,General Potential Customer,82.56567972132633,0.0
U000652,"P001580, P001879",2.0,6.0,General Potential Customer,84.28566656842892,0.0
U009688,"P001076, P001338",2.0,6.0,General Potential Customer,145.8753872990027,1.0
U009686,"P000060, P000703",2.0,6.0,Dormant High-Value Customer,88.67561179582398,0.0
U009683,"P000057, P001094",2.0,10.0,Recent New Customer,133.21570841792976,0.0
U000663,"P001049, P001416",2.0,6.0,General Potential Customer,71.80135130160498,0.0
U000667,"P001058, P001745",2.0,8.0,General Potential Customer,166.03312384097865,0.0
U000670,"P001410, P001777",2.0,3.0,General Potential Customer,176.1075381121616,0.0
U000675,"P000979, P001851",2.0,7.0,General Potential Customer,326.433886266736,0.0
U000678,"P000209, P000834",2.0,7.0,General Potential Customer,124.42983688129576,0.0
U009675,"P000622, P001298",2.0,3.0,General Potential Customer,110.24999788204516,1.0
U009674,"P000489, P001476",2.0,3.0,VVIP Loyal High-Value Customer,192.16865068441345,1.0
U000643,"P001691, P001899",2.0,7.0,General Potential Customer,150.0896948089995,0.0
U009696,"P000103, P001788",2.0,6.0,Recent New Customer,189.00394766530943,0.0
