user_id,segment,recency,frequency,monetary,predicted_profit_90_days,primary_driver
U005112,一般潛力客,91.0,2.0,921.89,172.34213099469898,Time Since Last Order
U005113,近期新客,,,,195.91297769596818,Purchase Frequency
U005119,一般潛力客,95.0,1.0,165.4,215.09912989855334,Time Since Last Order
U005124,VVIP 忠誠高價值客,166.0,3.0,1728.71,129.04512185572625,Cart Add Intensity
U005125,沉睡的高價值客,282.0,2.0,2824.1099999999997,170.1331555514491,Time Since Last Order
U005127,沉睡的高價值客,229.0,2.0,4639.639999999999,184.62254317906263,Review Sentiment
U005128,VVIP 忠誠高價值客,113.0,3.0,1464.69,129.64887912343897,Review Sentiment
U005132,VVIP 忠誠高價值客,52.0,5.0,1691.69,135.70530220388963,Review Sentiment
U005135,一般潛力客,169.0,1.0,1001.17,192.09083201226065,Review Sentiment
U005136,VVIP 忠誠高價值客,113.0,2.0,1411.01,160.81680504781644,Review Sentiment
U005146,VVIP 忠誠高價值客,19.0,4.0,2461.24,359.50545406819816,Review Sentiment
U005148,沉睡的高價值客,471.0,3.0,1688.57,308.0577543899876,Time Since Last Order
U005151,VVIP 忠誠高價值客,30.0,4.0,4883.66,183.50686015047398,Browsing Engagement
U005155,VVIP 忠誠高價值客,41.0,5.0,1896.77,140.27495031431874,Review Sentiment
U005170,一般潛力客,103.0,2.0,1575.84,180.56294216737302,Review Sentiment
U005171,VVIP 忠誠高價值客,134.0,5.0,2452.2200000000003,149.61986735203382,Review Sentiment
U005173,VVIP 忠誠高價值客,290.0,3.0,2926.44,166.58597891079222,Review Sentiment
U005177,沉睡的高價值客,179.0,2.0,1815.96,183.07717361591236,Review Sentiment
U005185,一般潛力客,341.0,1.0,1832.97,194.01558193623706,Review Sentiment
U005187,VVIP 忠誠高價值客,9.0,3.0,2242.58,145.53984623423676,Review Sentiment
U005193,一般潛力客,57.0,3.0,956.1800000000001,187.40036941256355,Browsing Engagement
U005198,一般潛力客,95.0,1.0,898.82,210.6409111991155,Purchase Frequency
U005207,沉睡的高價值客,385.0,2.0,1945.22,195.62035071022484,Review Sentiment
U005209,沉睡的高價值客,267.0,2.0,1484.7,179.03962580227326,Review Sentiment
U005212,一般潛力客,299.0,1.0,147.17,177.81966690780882,Review Sentiment
U005217,一般潛力客,93.0,2.0,1377.91,169.709863196486,Review Sentiment
U005218,沉睡的高價值客,453.0,3.0,3160.19,330.76022324358667,Time Since Last Order
U005219,近期新客,,,,175.3223686772879,Purchase Frequency
U005225,一般潛力客,419.0,2.0,773.9200000000001,186.64490526552527,Review Sentiment
U005226,沉睡的高價值客,377.0,3.0,3949.87,171.50051884825817,Review Sentiment
U005238,一般潛力客,362.0,1.0,1029.54,179.17480560089226,Review Sentiment
U005260,一般潛力客,490.0,1.0,81.44,173.67917308282577,Time Since Last Order
U005265,VVIP 忠誠高價值客,33.0,4.0,2499.46,140.15057169902488,Review Sentiment
U005269,沉睡的高價值客,257.0,4.0,6348.2300000000005,212.36127103224243,Review Sentiment
U005273,近期新客,,,,200.1388426511997,Review Sentiment
U005279,VVIP 忠誠高價值客,8.0,4.0,8906.970000000001,129.08270604142254,Review Sentiment
U005281,一般潛力客,250.0,2.0,529.47,236.56514127721636,Review Sentiment
U005284,VVIP 忠誠高價值客,51.0,4.0,2066.45,140.15057169902488,Review Sentiment
U005291,沉睡的高價值客,463.0,1.0,2224.26,173.67917308282577,Time Since Last Order
U005292,一般潛力客,143.0,1.0,50.47,199.92591045695843,Browsing Engagement
U005300,VVIP 忠誠高價值客,159.0,4.0,3840.6400000000003,147.71304063065335,Review Sentiment
U005305,一般潛力客,101.0,1.0,3.45,189.40573576229502,Purchase Frequency
U005313,即將流失的回購客,253.0,3.0,1022.1,212.40617643004694,Review Sentiment
U005314,VVIP 忠誠高價值客,137.0,3.0,2187.13,116.26620149240416,Cart Add Intensity
U005317,VVIP 忠誠高價值客,362.0,3.0,1138.77,157.32464139032544,Review Sentiment
U005321,一般潛力客,158.0,2.0,1561.0100000000002,245.1002345067312,Review Sentiment
U005322,一般潛力客,85.0,2.0,1329.34,170.96332074791536,Time Since Last Order
U005323,VVIP 忠誠高價值客,81.0,2.0,1878.8899999999999,129.43556217374265,Cart Add Intensity
U005324,沉睡的高價值客,522.0,3.0,2906.09,207.8017760399413,Time Since Last Order
U005325,一般潛力客,479.0,2.0,2068.29,227.778773168498,Review Sentiment
U005329,一般潛力客,293.0,2.0,312.06,194.84367299469008,Review Sentiment
U005330,一般潛力客,190.0,1.0,50.96,174.956631414452,Review Sentiment
U005332,一般潛力客,338.0,1.0,395.06,194.80169547235718,Review Sentiment
U005334,即將流失的回購客,95.0,4.0,1236.8400000000001,171.98225713046025,Time Since Last Order
U005339,一般潛力客,487.0,1.0,1133.6,207.71578036797524,Time Since Last Order
U005341,一般潛力客,231.0,2.0,182.99,210.21137450364054,Review Sentiment
U005353,VVIP 忠誠高價值客,49.0,3.0,1294.07,91.9088477648845,Cart Add Intensity
U005355,一般潛力客,239.0,1.0,80.1,218.88946898161868,Time Since Last Order
U005359,近期新客,10.0,1.0,112.03,181.92297161846437,Purchase Frequency
U005366,沉睡的高價值客,313.0,2.0,1284.51,216.62459246669582,Review Sentiment
U005376,VVIP 忠誠高價值客,40.0,5.0,5324.0,127.56112776138767,Review Sentiment
U005378,一般潛力客,292.0,2.0,2841.67,189.7286028821944,Review Sentiment
U005385,VVIP 忠誠高價值客,29.0,4.0,3222.5499999999997,142.79555002653072,Review Sentiment
U005386,VVIP 忠誠高價值客,37.0,5.0,2035.2499999999998,135.70530220388963,Review Sentiment
U005392,一般潛力客,92.0,2.0,108.75999999999999,179.57375850925254,Review Sentiment
U005395,一般潛力客,81.0,1.0,1075.03,176.00305019243928,Time Since Last Order
U005400,一般潛力客,579.0,1.0,181.14,204.01981964220732,Time Since Last Order
U005401,VVIP 忠誠高價值客,5.0,5.0,3152.41,145.7673971882727,Cart Add Intensity
U005403,沉睡的高價值客,426.0,2.0,1917.1799999999998,203.92851291809265,Review Sentiment
U005409,一般潛力客,558.0,1.0,799.91,185.513755343109,Time Since Last Order
U005424,一般潛力客,584.0,1.0,533.52,270.82514241408165,Review Sentiment
U005426,沉睡的高價值客,402.0,4.0,3163.9700000000003,197.03200728501648,Review Sentiment
U005439,一般潛力客,212.0,2.0,368.1,172.8539079190107,Review Sentiment
U005441,VVIP 忠誠高價值客,2.0,6.0,1813.8600000000001,184.29215343633058,Review Sentiment
U005442,一般潛力客,173.0,1.0,28.52,188.78969627000143,Purchase Frequency
U005443,VVIP 忠誠高價值客,7.0,3.0,1765.1799999999998,82.95406573272469,Cart Add Intensity
U005446,沉睡的高價值客,229.0,5.0,1310.51,172.04711721859044,Review Sentiment
U005454,一般潛力客,429.0,1.0,104.27,185.49319202885954,Review Sentiment
U005455,即將流失的回購客,280.0,5.0,1109.06,190.59526810293534,Review Sentiment
U005463,即將流失的回購客,293.0,3.0,760.15,170.47993673842933,Review Sentiment
U005470,一般潛力客,489.0,1.0,362.98,219.6658701799169,Review Sentiment
U005481,VVIP 忠誠高價值客,263.0,4.0,1440.39,155.31700788064467,Review Sentiment
U005482,一般潛力客,185.0,1.0,642.0,179.74557747888534,Purchase Frequency
U005484,一般潛力客,481.0,1.0,538.42,172.53194515546693,Time Since Last Order
U005491,一般潛力客,106.0,1.0,194.32,177.08878767818655,Purchase Frequency
U005492,VVIP 忠誠高價值客,27.0,4.0,3472.99,130.4183332125272,Review Sentiment
U005496,VVIP 忠誠高價值客,20.0,4.0,2792.84,147.79194932810267,Time Since Last Order
U005497,沉睡的高價值客,458.0,1.0,1685.12,247.38274017930453,Time Since Last Order
U005502,即將流失的回購客,163.0,3.0,938.0,215.44756740710423,Browsing Engagement
U005503,近期新客,,,,212.1628494510237,Review Sentiment
U005512,一般潛力客,495.0,1.0,37.9,176.84152728383305,Time Since Last Order
U005515,一般潛力客,71.0,2.0,1248.0,184.10530351431674,Review Sentiment
U005516,VVIP 忠誠高價值客,281.0,3.0,1401.79,108.63575553443495,Browsing Engagement
U005517,VVIP 忠誠高價值客,77.0,5.0,3457.55,137.24569143895624,Review Sentiment
U005523,一般潛力客,176.0,1.0,583.68,185.62871934172503,Review Sentiment
U005524,VVIP 忠誠高價值客,6.0,5.0,2601.41,151.10994758954416,Time Since Last Order
U005529,VVIP 忠誠高價值客,18.0,4.0,1146.87,150.01420724940905,Time Since Last Order
U005530,VVIP 忠誠高價值客,107.0,5.0,3291.54,137.93611883194427,Review Sentiment
U005534,一般潛力客,426.0,1.0,846.61,182.0321339941551,Browsing Engagement
U005535,一般潛力客,37.0,1.0,742.73,172.3628001072511,Review Sentiment
U005537,VVIP 忠誠高價值客,23.0,4.0,1785.71,122.91802969642967,Time Since Last Order
U005540,一般潛力客,508.0,1.0,38.1,174.59900838401117,Time Since Last Order
U005547,一般潛力客,465.0,1.0,572.11,184.94921162398617,Time Since Last Order
U005548,近期新客,,,,175.03324875871866,Purchase Frequency
U005549,沉睡的高價值客,383.0,1.0,1900.11,169.9509123899799,Review Sentiment
U005551,一般潛力客,264.0,1.0,637.43,201.51003656807177,Time Since Last Order
U005553,VVIP 忠誠高價值客,233.0,4.0,1893.1,242.00225653252446,Review Sentiment
U005554,VVIP 忠誠高價值客,22.0,4.0,2952.48,110.9238893740644,Cart Add Intensity
U005555,沉睡的高價值客,186.0,2.0,2091.85,218.27815451549031,Review Sentiment
U005557,一般潛力客,482.0,2.0,173.70999999999998,181.51488465841493,Review Sentiment
U005562,一般潛力客,3.0,2.0,1984.33,185.10963568749958,Review Sentiment
U005565,一般潛力客,237.0,1.0,295.08,205.33922407429358,Time Since Last Order
U005570,一般潛力客,455.0,2.0,438.23,237.4738107116844,Review Sentiment
U005572,近期新客,,,,197.9202190178804,Time Since Last Order
U005573,VVIP 忠誠高價值客,71.0,3.0,3128.0299999999997,131.89731966972712,Review Sentiment
U005577,VVIP 忠誠高價值客,259.0,6.0,5719.099999999999,187.9099298311217,Review Sentiment
U005583,一般潛力客,74.0,1.0,159.72,172.23241197688725,Review Sentiment
U005588,一般潛力客,252.0,1.0,1078.4,182.98874760548324,Review Sentiment
U005597,VVIP 忠誠高價值客,53.0,4.0,2157.29,133.8168992323836,Review Sentiment
U005599,一般潛力客,468.0,1.0,492.48,221.20625941498352,Review Sentiment
U005600,沉睡的高價值客,247.0,3.0,1967.6599999999999,175.06776939116315,Review Sentiment
U005601,一般潛力客,336.0,2.0,645.11,203.95133085786978,Review Sentiment
U005602,VVIP 忠誠高價值客,378.0,3.0,2559.1,124.99728316133437,Time Since Last Order
U005603,一般潛力客,119.0,2.0,3247.8500000000004,187.9933390251366,Review Sentiment
U005606,VVIP 忠誠高價值客,8.0,4.0,2207.8,157.46405911099586,Review Sentiment
U005610,VVIP 忠誠高價值客,19.0,5.0,2236.77,145.69818224486932,Review Sentiment
U005617,一般潛力客,415.0,1.0,68.33,182.0599969488021,Review Sentiment
U005618,VVIP 忠誠高價值客,49.0,4.0,4049.4400000000005,170.49118767082842,Review Sentiment
U005621,近期新客,,,,186.2832708733129,Time Since Last Order
U005625,VVIP 忠誠高價值客,2.0,4.0,2337.26,164.97352562942766,Review Sentiment
U005629,沉睡的高價值客,376.0,4.0,2691.32,244.98660518762154,Review Sentiment
U005631,沉睡的高價值客,473.0,3.0,3371.5199999999995,182.11645666258062,Time Since Last Order
U005632,VVIP 忠誠高價值客,33.0,5.0,2002.21,101.76475519287052,Cart Add Intensity
U005636,一般潛力客,313.0,2.0,125.6,229.49044281251736,Review Sentiment
U005638,一般潛力客,504.0,1.0,160.07,170.05655742305902,Time Since Last Order
U005641,一般潛力客,82.0,2.0,870.13,170.086642730003,Review Sentiment
U005645,一般潛力客,337.0,1.0,728.97,172.71123479128985,Time Since Last Order
U005648,近期新客,,,,180.8383083008605,Purchase Frequency
U005652,一般潛力客,88.0,1.0,304.08,169.80859661959434,Purchase Frequency
U005656,一般潛力客,100.0,1.0,29.68,173.36699874140496,Purchase Frequency
U005660,VVIP 忠誠高價值客,28.0,8.0,6031.88,110.90451014863643,Browsing Engagement
U005668,一般潛力客,221.0,1.0,362.85,222.52141365022416,Review Sentiment
U005678,一般潛力客,60.0,1.0,297.31,175.45450868238763,Review Sentiment
U005686,VVIP 忠誠高價值客,49.0,5.0,3546.84,139.89066976646205,Review Sentiment
U005689,沉睡的高價值客,547.0,1.0,1416.19,265.9644239148851,Review Sentiment
U005690,沉睡的高價值客,260.0,1.0,2205.7,182.98874760548324,Review Sentiment
U005691,一般潛力客,202.0,2.0,515.86,280.0785036770255,Browsing Engagement
U005695,一般潛力客,334.0,2.0,312.59,190.22871144525558,Review Sentiment
U005698,VVIP 忠誠高價值客,138.0,4.0,2537.56,142.96206043834565,Review Sentiment
U005700,一般潛力客,,,,246.24792082712096,Time Since Last Order
U005702,VVIP 忠誠高價值客,3.0,4.0,5371.78,420.1218405706362,Time Since Last Order
U005703,VVIP 忠誠高價值客,47.0,4.0,2306.5,133.85920227165056,Review Sentiment
U005706,沉睡的高價值客,379.0,2.0,3302.33,179.91827751265464,Review Sentiment
U005707,沉睡的高價值客,394.0,3.0,4878.2,174.11976480823947,Review Sentiment
U005712,近期新客,,,,172.13512758341074,Review Sentiment
U005721,VVIP 忠誠高價值客,31.0,4.0,2896.41,124.11435895642276,Review Sentiment
U005724,VVIP 忠誠高價值客,15.0,4.0,1937.21,90.26843014476694,Cart Add Intensity
U005738,沉睡的高價值客,366.0,1.0,3801.45,190.25154058274921,Purchase Frequency
U005749,一般潛力客,489.0,1.0,847.83,173.67917308282577,Time Since Last Order
U005756,近期新客,,,,173.03939884555712,Purchase Frequency
U005758,一般潛力客,319.0,2.0,422.74,185.78535254566083,Review Sentiment
U005764,一般潛力客,425.0,1.0,717.85,195.74678538630627,Review Sentiment
U005781,一般潛力客,485.0,1.0,672.44,206.58661360491186,Review Sentiment
U005782,近期新客,9.0,1.0,1132.53,172.13512758341074,Purchase Frequency
U005784,VVIP 忠誠高價值客,95.0,3.0,2041.59,196.38230292180333,Review Sentiment
U005788,沉睡的高價值客,202.0,2.0,2244.89,173.79085486580055,Review Sentiment
U005789,近期新客,,,,219.0718794816825,Purchase Frequency
U005792,VVIP 忠誠高價值客,265.0,3.0,1715.9499999999998,205.07256517161872,Time Since Last Order
U005796,一般潛力客,156.0,1.0,1156.18,176.77581493125905,Purchase Frequency
U005805,VVIP 忠誠高價值客,12.0,4.0,6384.0599999999995,93.00570862071808,Cart Add Intensity
U005808,VVIP 忠誠高價值客,20.0,4.0,1354.99,134.6541238241319,Review Sentiment
U005810,沉睡的高價值客,230.0,3.0,2430.68,222.11471768332996,Review Sentiment
U005816,近期新客,,,,248.77655235121375,Browsing Engagement
U005819,VVIP 忠誠高價值客,192.0,2.0,795.03,173.3947610801109,Review Sentiment
U005825,VVIP 忠誠高價值客,32.0,4.0,5189.37,103.8695460794193,Cart Add Intensity
U005828,VVIP 忠誠高價值客,27.0,3.0,1755.21,136.2670298881541,Review Sentiment
U005838,VVIP 忠誠高價值客,50.0,3.0,2103.48,89.07317010920684,Cart Add Intensity
U005844,一般潛力客,481.0,2.0,487.03999999999996,178.89910440249523,Review Sentiment
U005848,一般潛力客,372.0,2.0,587.4399999999999,175.47878918783553,Review Sentiment
U005853,VVIP 忠誠高價值客,10.0,3.0,667.6700000000001,134.73277325475928,Review Sentiment
U005858,一般潛力客,4.0,2.0,1870.8600000000001,190.7255606886602,Time Since Last Order
U005860,一般潛力客,405.0,1.0,71.29,192.45775083311204,Review Sentiment
U005861,一般潛力客,99.0,2.0,641.49,170.24469337493855,Review Sentiment
U005872,沉睡的高價值客,259.0,5.0,3777.56,189.2801454340669,Review Sentiment
U005877,即將流失的回購客,556.0,4.0,526.7,261.8900092999604,Time Since Last Order
U005878,VVIP 忠誠高價值客,258.0,3.0,1428.38,116.18295134073196,Cart Add Intensity
U005887,一般潛力客,266.0,1.0,252.13,203.96472587907851,Review Sentiment
U005889,一般潛力客,427.0,2.0,629.99,196.52104865001985,Review Sentiment
U005891,VVIP 忠誠高價值客,320.0,3.0,3927.6800000000003,150.43465025660618,Review Sentiment
U005894,VVIP 忠誠高價值客,38.0,4.0,1796.33,114.69857178356665,Cart Add Intensity
U005900,VVIP 忠誠高價值客,191.0,4.0,1867.72,149.5084839505841,Review Sentiment
U005913,VVIP 忠誠高價值客,30.0,5.0,4068.5199999999995,135.70530220388963,Review Sentiment
U005914,VVIP 忠誠高價值客,97.0,4.0,741.62,104.83714785435886,Time Since Last Order
U005918,沉睡的高價值客,308.0,1.0,4354.04,227.2677385877285,Review Sentiment
U005922,沉睡的高價值客,290.0,2.0,2291.5499999999997,182.54941157716908,Review Sentiment
U005929,VVIP 忠誠高價值客,12.0,4.0,3502.69,165.43205219050165,Review Sentiment
U005932,一般潛力客,291.0,1.0,16.62,177.81966690780882,Purchase Frequency
U005935,一般潛力客,535.0,1.0,1085.06,231.7521683234686,Review Sentiment
U005941,沉睡的高價值客,288.0,1.0,1290.86,176.8323553502827,Review Sentiment
U005942,一般潛力客,337.0,2.0,271.29,171.52776383270086,Time Since Last Order
U005943,一般潛力客,186.0,1.0,95.66,179.74557747888534,Purchase Frequency
U005944,一般潛力客,102.0,1.0,63.98,173.82291303791598,Purchase Frequency
U005949,一般潛力客,378.0,1.0,983.44,179.17480560089226,Review Sentiment
U005950,一般潛力客,263.0,1.0,183.35,186.97502036308114,Review Sentiment
U005952,VVIP 忠誠高價值客,336.0,3.0,1735.08,93.66320880433298,Time Since Last Order
U005954,一般潛力客,460.0,1.0,598.57,222.6586025228049,Review Sentiment
U005955,VVIP 忠誠高價值客,27.0,5.0,2319.57,122.56340033017082,Review Sentiment
U005956,一般潛力客,313.0,1.0,744.59,209.3549044362545,Review Sentiment
U005960,一般潛力客,316.0,1.0,138.49,228.285913720898,Review Sentiment
U005961,一般潛力客,516.0,1.0,1052.76,209.7963081781455,Review Sentiment
U005965,沉睡的高價值客,242.0,2.0,2425.65,201.74656441733867,Time Since Last Order
U005967,VVIP 忠誠高價值客,242.0,3.0,1944.21,193.72932797273037,Review Sentiment
U005968,沉睡的高價值客,203.0,4.0,1900.8300000000002,176.08546800038405,Review Sentiment
U005971,一般潛力客,101.0,1.0,284.87,177.08878767818655,Purchase Frequency
U005978,一般潛力客,8.0,2.0,2041.3,170.48273055436906,Review Sentiment
U005986,一般潛力客,272.0,2.0,1109.32,170.85234177092065,Review Sentiment
U005999,一般潛力客,456.0,2.0,1355.13,210.69706352495842,Time Since Last Order
U006000,VVIP 忠誠高價值客,392.0,4.0,3222.87,187.8474987576632,Review Sentiment
U006004,一般潛力客,367.0,2.0,473.11,184.15168153295002,Review Sentiment
U006005,VVIP 忠誠高價值客,89.0,3.0,1862.8899999999999,144.34068100148673,Review Sentiment
U006008,近期新客,,,,261.3225902222287,Time Since Last Order
U006011,VVIP 忠誠高價值客,12.0,1.0,46.12,194.90614356371154,Purchase Frequency
U006019,一般潛力客,531.0,1.0,344.62,190.09516811760005,Time Since Last Order
U006020,一般潛力客,230.0,2.0,80.28,178.52445714279943,Time Since Last Order
U006023,一般潛力客,578.0,1.0,375.37,191.55848599787086,Time Since Last Order
U006025,一般潛力客,440.0,1.0,128.53,198.92611946228652,Review Sentiment
U006026,沉睡的高價值客,459.0,3.0,2781.33,302.52434987289735,Time Since Last Order
U006028,一般潛力客,244.0,1.0,103.35,234.24081778132978,Review Sentiment
U006034,近期新客,,,,175.31715922780523,Review Sentiment
U006037,VVIP 忠誠高價值客,48.0,5.0,2801.59,68.29965815171012,Browsing Engagement
U006038,VVIP 忠誠高價值客,203.0,4.0,1048.3700000000001,158.78482152210276,Review Sentiment
U006048,VVIP 忠誠高價值客,155.0,4.0,2328.42,95.4629462256527,Cart Add Intensity
U006052,近期新客,2.0,1.0,99.54,218.89139454682513,Browsing Engagement
U006053,一般潛力客,225.0,1.0,265.37,244.77076882034316,Review Sentiment
U006054,一般潛力客,494.0,1.0,26.21,215.02042945694672,Review Sentiment
U006058,一般潛力客,83.0,2.0,1093.95,189.98652899783437,Review Sentiment
U006067,VVIP 忠誠高價值客,83.0,3.0,1717.97,138.81789288589164,Review Sentiment
U006072,沉睡的高價值客,308.0,4.0,4762.24,220.78397886073645,Review Sentiment
U006075,VVIP 忠誠高價值客,6.0,5.0,1284.6399999999999,91.99965590039389,Cart Add Intensity
U006076,一般潛力客,437.0,1.0,342.46,192.45775083311204,Purchase Frequency
U006079,一般潛力客,350.0,2.0,179.7,179.91827751265464,Review Sentiment
U006082,一般潛力客,496.0,1.0,264.33,206.67322572198123,Time Since Last Order
U006085,VVIP 忠誠高價值客,252.0,3.0,1078.23,195.18593320842214,Review Sentiment
U006087,VVIP 忠誠高價值客,158.0,3.0,2037.2400000000002,117.42445665641871,Browsing Engagement
U006088,沉睡的高價值客,490.0,1.0,2013.19,226.14685241621714,Review Sentiment
U006090,即將流失的回購客,253.0,4.0,1007.0400000000001,191.37432816988556,Review Sentiment
U006092,沉睡的高價值客,255.0,2.0,4153.71,173.08576448486482,Review Sentiment
U006093,一般潛力客,72.0,1.0,471.08,527.7054862345153,Review Sentiment
U006096,沉睡的高價值客,288.0,5.0,5671.98,202.8216220415925,Review Sentiment
U006101,一般潛力客,240.0,1.0,500.97,174.02318206556728,Purchase Frequency
U006102,一般潛力客,151.0,1.0,1436.0,184.2152286009843,Review Sentiment
U006103,VVIP 忠誠高價值客,131.0,3.0,2655.54,123.18526094153022,Browsing Engagement
U006104,VVIP 忠誠高價值客,23.0,4.0,2567.16,137.20734524247473,Review Sentiment
U006105,VVIP 忠誠高價值客,218.0,3.0,793.42,147.51889389847128,Time Since Last Order
U006116,近期新客,,,,186.2832708733129,Time Since Last Order
U006124,VVIP 忠誠高價值客,274.0,2.0,5148.68,195.49601971984467,Review Sentiment
U006126,一般潛力客,21.0,2.0,630.0799999999999,181.85404293709425,Review Sentiment
U006128,VVIP 忠誠高價值客,28.0,6.0,6232.76,115.97423146388235,Review Sentiment
U006130,沉睡的高價值客,314.0,2.0,1723.2400000000002,223.90087372568374,Review Sentiment
U006132,一般潛力客,509.0,1.0,35.3,242.41241767117145,Time Since Last Order
U006133,沉睡的高價值客,372.0,3.0,1591.18,175.6864648391393,Review Sentiment
U006137,一般潛力客,523.0,1.0,433.25,191.25115750154401,Review Sentiment
U006142,一般潛力客,228.0,2.0,733.78,186.73961099111233,Review Sentiment
U006147,沉睡的高價值客,265.0,4.0,3445.05,192.9478394230285,Review Sentiment
U006152,一般潛力客,114.0,1.0,2158.97,184.08833010665845,Review Sentiment
U006158,一般潛力客,189.0,1.0,347.36,176.13335803470733,Purchase Frequency
U006159,VVIP 忠誠高價值客,22.0,5.0,2407.18,95.12671091771453,Cart Add Intensity
U006165,VVIP 忠誠高價值客,13.0,4.0,4000.69,131.53121621681083,Review Sentiment
U006168,一般潛力客,416.0,2.0,121.39000000000001,193.96288313372537,Review Sentiment
U006173,VVIP 忠誠高價值客,45.0,4.0,2486.63,140.9454932515062,Review Sentiment
U006181,沉睡的高價值客,248.0,4.0,1461.2,178.95087140102245,Review Sentiment
U006186,VVIP 忠誠高價值客,180.0,3.0,1451.1,130.23997218440067,Time Since Last Order
U006194,一般潛力客,474.0,1.0,142.13,196.44574182681487,Time Since Last Order
U006197,一般潛力客,491.0,1.0,742.01,174.60930183740453,Time Since Last Order
U006200,近期新客,,,,246.24792082712096,Time Since Last Order
U006203,即將流失的回購客,473.0,3.0,877.96,303.51868658560454,Time Since Last Order
U006205,一般潛力客,241.0,1.0,104.12,240.04153796838878,Review Sentiment
U006210,VVIP 忠誠高價值客,43.0,3.0,2987.5699999999997,98.57289559641669,Cart Add Intensity
U006214,一般潛力客,544.0,1.0,609.17,182.49921103271782,Time Since Last Order
U006217,一般潛力客,296.0,1.0,475.53,200.5191507108568,Time Since Last Order
U006218,即將流失的回購客,237.0,3.0,734.28,175.31600408563168,Time Since Last Order
U006222,VVIP 忠誠高價值客,24.0,5.0,3457.09,98.5472428807661,Cart Add Intensity
U006229,VVIP 忠誠高價值客,330.0,3.0,2336.7799999999997,148.8687773983759,Review Sentiment
U006231,一般潛力客,11.0,2.0,9486.289999999999,218.58626578784393,Review Sentiment
U006233,沉睡的高價值客,251.0,3.0,11234.220000000001,181.7307406651593,Review Sentiment
U006235,VVIP 忠誠高價值客,123.0,2.0,559.32,201.7475216757271,Review Sentiment
U006238,一般潛力客,386.0,1.0,103.27,192.45775083311204,Purchase Frequency
U006240,一般潛力客,94.0,2.0,255.71999999999997,173.52690694602796,Time Since Last Order
U006241,一般潛力客,494.0,2.0,1281.2,201.80970709306285,Review Sentiment
U006242,VVIP 忠誠高價值客,220.0,4.0,2458.93,158.9250075152479,Browsing Engagement
U006247,VVIP 忠誠高價值客,57.0,5.0,3530.3199999999997,131.37171574417593,Review Sentiment
U006255,VVIP 忠誠高價值客,130.0,4.0,2476.42,133.820737318449,Review Sentiment
U006257,即將流失的回購客,82.0,4.0,4976.48,170.08411619860868,Review Sentiment
U006265,即將流失的回購客,390.0,3.0,585.3900000000001,191.82372226377905,Time Since Last Order
U006267,沉睡的高價值客,269.0,3.0,2640.35,178.31640831126478,Review Sentiment
U006268,VVIP 忠誠高價值客,1.0,4.0,3481.25,130.74394087783634,Time Since Last Order
U006270,近期新客,,,,261.3225902222287,Time Since Last Order
U006272,VVIP 忠誠高價值客,199.0,3.0,1687.47,149.00685680065538,Review Sentiment
U006274,VVIP 忠誠高價值客,47.0,5.0,1821.4999999999998,158.5424283174457,Review Sentiment
U006282,近期新客,33.0,1.0,875.51,183.07475799010336,Review Sentiment
U006284,一般潛力客,478.0,1.0,1385.83,233.63855747141184,Review Sentiment
U006290,一般潛力客,,,,228.2482184895473,Time Since Last Order
U006297,一般潛力客,237.0,1.0,290.73,184.29781213259108,Time Since Last Order
U006300,近期新客,,,,203.99721008657477,Purchase Frequency
U006306,一般潛力客,7.0,3.0,1414.33,185.13528687216376,Review Sentiment
U006315,一般潛力客,91.0,1.0,315.58,170.34666931738067,Purchase Frequency
U006318,VVIP 忠誠高價值客,26.0,5.0,4986.2,117.10047490403447,Review Sentiment
U006326,近期新客,53.0,1.0,451.45,181.52014066370862,Review Sentiment
U006336,一般潛力客,455.0,1.0,549.76,176.41901381222192,Time Since Last Order
U006339,一般潛力客,504.0,1.0,1006.86,232.45259500122302,Review Sentiment
U006341,一般潛力客,106.0,2.0,913.1800000000001,188.1177836045898,Review Sentiment
U006344,VVIP 忠誠高價值客,123.0,4.0,2877.1099999999997,140.62402155021982,Review Sentiment
U006349,一般潛力客,232.0,1.0,186.08,283.30695155125176,Time Since Last Order
U006355,一般潛力客,415.0,1.0,603.12,195.74678538630627,Review Sentiment
U006357,VVIP 忠誠高價值客,1.0,4.0,3780.96,155.02557146182625,Time Since Last Order
U006358,一般潛力客,314.0,5.0,386.26,210.92185695738877,Review Sentiment
U006361,一般潛力客,531.0,1.0,372.14,209.7963081781455,Review Sentiment
U006367,VVIP 忠誠高價值客,100.0,3.0,5667.87,146.07031427676435,Review Sentiment
U006369,VVIP 忠誠高價值客,39.0,5.0,2093.17,109.37626858491345,Cart Add Intensity
U006374,VVIP 忠誠高價值客,307.0,3.0,3304.12,109.90108467751529,Browsing Engagement
U006375,一般潛力客,511.0,1.0,154.57,213.38655656006034,Time Since Last Order
U006383,一般潛力客,588.0,1.0,243.43,254.58575818334657,Time Since Last Order
U006385,即將流失的回購客,77.0,3.0,1266.07,240.4379166004202,Review Sentiment
U006386,一般潛力客,6.0,2.0,414.49,179.39234447973809,Time Since Last Order
U006388,即將流失的回購客,253.0,3.0,818.8199999999999,174.05137025589215,Review Sentiment
U006392,近期新客,,,,248.77655235121375,Purchase Frequency
U006395,沉睡的高價值客,310.0,1.0,1989.66,239.6725317536931,Review Sentiment
