user_id,compound_score,risk_flag,segment,total_views,total_cart_adds,automation_trigger,recency,frequency,monetary,recency_score,monetary_score,frequency_score,actual_profit,predicted_profit_90_days,prob_minmax,prob_sigmoid,primary_driver,primary_barrier
U005824,-0.4404,1.0,General Potential Customer,6.0,3.0,Keep Current Strategy,386.0,2.0,924.97,1.0,3.0,2.0,,138.0274033427093,0.18308275832677348,0.532429360579445,Browsing Engagement,Review Sentiment
U005825,-0.4404,0.0,VVIP Loyal High-Value Customer,2.0,1.0,Keep Current Strategy,32.0,4.0,5189.37,5.0,5.0,4.0,,103.8695460794193,0.1114745674582554,0.35567507934084963,Cart Add Intensity,Purchase Frequency
U005827,0.12917499999999998,0.0,At-Risk Repeat Customer,5.0,1.0,Keep Current Strategy,91.0,3.0,1838.68,4.0,4.0,3.0,,153.80039391476134,0.2161490982539183,0.614024019649845,Review Sentiment,Purchase Frequency
U005828,0.29505,0.0,VVIP Loyal High-Value Customer,5.0,1.0,Keep Current Strategy,27.0,3.0,1755.21,5.0,4.0,3.0,-12.6425,136.2670298881541,0.17939232899562405,0.5231292398164364,Review Sentiment,Time Since Last Order
U005829,0.0,0.0,General Potential Customer,7.0,2.0,Keep Current Strategy,224.0,1.0,1052.6,3.0,3.0,1.0,,81.2219286016223,0.06399632833550459,0.2545910633144451,Purchase Frequency,Review Sentiment
U005830,-0.4767,1.0,General Potential Customer,6.0,2.0,Keep Current Strategy,15.0,4.0,1223.54,5.0,4.0,4.0,,110.9269537314938,0.1262696463852295,0.39064991988762443,Browsing Engagement,Review Sentiment
U005832,0.4215,0.0,Dormant High-Value Customer,6.0,2.0,Keep Current Strategy,368.0,2.0,1301.1,2.0,4.0,2.0,,158.98120415177232,0.22701009709953854,0.6397047234414157,Review Sentiment,Purchase Frequency
U005833,0.17512,1.0,General Potential Customer,7.0,1.0,Keep Current Strategy,48.0,3.0,1023.99,5.0,3.0,3.0,,136.2670298881541,0.17939232899562405,0.5231292398164364,Review Sentiment,Time Since Last Order
U005835,0.0,0.0,General Potential Customer,6.0,4.0,Keep Current Strategy,135.0,1.0,84.48,4.0,1.0,1.0,,82.65852520942029,0.06700799511832772,0.2604133794477999,Cart Add Intensity,Review Sentiment
U005837,0.0,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,130.0,1.0,95.33,4.0,1.0,1.0,,56.950608950954084,0.013114176191735716,0.16955521194423814,Purchase Frequency,Review Sentiment
U005838,0.54555,0.0,VVIP Loyal High-Value Customer,4.0,1.0,Keep Current Strategy,50.0,3.0,2103.48,5.0,5.0,3.0,-7.977499999999999,89.07317010920684,0.08045559262999433,0.2874416024915538,Cart Add Intensity,Time Since Last Order
U005839,0.0,0.0,Recent New Customer,5.0,1.0,Keep Current Strategy,56.0,1.0,846.61,5.0,3.0,1.0,,67.4672672484544,0.0351611936279182,0.20329140475555812,Purchase Frequency,Review Sentiment
U005840,0.0,0.0,Recent New Customer,3.0,0.0,Keep Current Strategy,13.0,1.0,37.4,5.0,1.0,1.0,,72.60179050692972,0.045925156913955184,0.221489747461787,Purchase Frequency,Review Sentiment
U005841,0.4967,0.0,Dormant High-Value Customer,8.0,1.0,Keep Current Strategy,235.0,3.0,3235.38,3.0,5.0,3.0,,149.76508068600856,0.20768950789754845,0.5935637431910976,Time Since Last Order,Purchase Frequency
U005843,0.4201,0.0,Recent New Customer,7.0,3.0,Keep Current Strategy,,,,,,,78.49,156.6730736849664,0.22217135543777425,0.6283522841385766,Purchase Frequency,Browsing Engagement
U005844,0.3348,0.0,General Potential Customer,11.0,0.0,Keep Current Strategy,481.0,2.0,487.03999999999996,1.0,2.0,2.0,,178.89910440249523,0.2687657842862381,0.730331783999676,Review Sentiment,Purchase Frequency
U005845,0.505475,0.0,Dormant High-Value Customer,1.0,2.0,Keep Current Strategy,417.0,4.0,3038.94,1.0,5.0,4.0,,141.14485934119088,0.1896181619512681,0.5488398402345485,Time Since Last Order,Review Sentiment
U005847,-0.4767,1.0,General Potential Customer,4.0,0.0,Keep Current Strategy,358.0,2.0,1035.99,2.0,3.0,2.0,20.770000000000003,80.72574677756367,0.06295613771438902,0.252600141760977,Purchase Frequency,Review Sentiment
U005848,0.21689999999999998,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,372.0,2.0,587.4399999999999,2.0,3.0,2.0,,175.47878918783553,0.261595469625281,0.715816157127507,Review Sentiment,Purchase Frequency
U005850,-0.01815,0.0,Dormant High-Value Customer,1.0,2.0,Keep Current Strategy,247.0,4.0,2658.37,2.0,5.0,4.0,,153.458604956392,0.21543257529467616,0.6123054789493719,Review Sentiment,Browsing Engagement
U005851,0.0,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,532.0,1.0,301.02,1.0,2.0,1.0,,76.75020570590003,0.054621853111259805,0.23702368843531213,Time Since Last Order,Review Sentiment
U005853,0.28006666666666663,0.0,VVIP Loyal High-Value Customer,10.0,2.0,Keep Current Strategy,10.0,3.0,667.6700000000001,5.0,3.0,3.0,209.1875,134.73277325475928,0.17617592871036672,0.5150103746728967,Review Sentiment,Purchase Frequency
U005854,-0.02830000000000002,1.0,General Potential Customer,7.0,2.0,Keep Current Strategy,468.0,2.0,961.24,1.0,3.0,2.0,38.7475,134.31960501200066,0.17530976693211994,0.5128224679568653,Time Since Last Order,Purchase Frequency
U005855,0.0,0.0,At-Risk Repeat Customer,9.0,0.0,Keep Current Strategy,502.0,3.0,254.26,1.0,2.0,3.0,,127.6732905728496,0.16137649971156723,0.4776177617397322,Time Since Last Order,Review Sentiment
U005856,0.6696,0.0,General Potential Customer,1.0,3.0,Keep Current Strategy,38.0,1.0,73.43,5.0,1.0,1.0,154.0575,132.36299016461993,0.17120793910470547,0.5024560788495658,Purchase Frequency,Time Since Last Order
U005857,0.4404,0.0,Dormant High-Value Customer,7.0,1.0,Keep Current Strategy,553.0,1.0,1979.71,1.0,4.0,1.0,,148.33294281274425,0.2046871883612771,0.5862195233623273,Time Since Last Order,Review Sentiment
U005858,0.54555,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,4.0,2.0,1870.8600000000001,5.0,4.0,2.0,,190.7255606886602,0.2935586491462957,0.7767811931224287,Time Since Last Order,Purchase Frequency
U005859,0.0,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,231.0,2.0,274.56,3.0,2.0,2.0,,77.21184828325866,0.05558963600050029,0.23879797350886842,Time Since Last Order,Review Sentiment
U005860,0.4215,0.0,General Potential Customer,8.0,0.0,Keep Current Strategy,405.0,1.0,71.29,1.0,1.0,1.0,,192.45775083311204,0.2971899952675813,0.7830832789568081,Review Sentiment,Cart Add Intensity
U005861,0.2202,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,99.0,2.0,641.49,4.0,3.0,2.0,,170.24469337493855,0.25062276343047973,0.6927161834674692,Review Sentiment,Time Since Last Order
U005862,0.0,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,342.0,1.0,264.09,2.0,2.0,1.0,,115.68566867055324,0.13624576886324163,0.41490979149350876,Time Since Last Order,Review Sentiment
U005863,-0.004725000000000007,0.0,At-Risk Repeat Customer,2.0,1.0,Keep Current Strategy,74.0,7.0,1597.45,4.0,4.0,5.0,,110.88748116474673,0.12618689649047157,0.39045075657620404,Purchase Frequency,Review Sentiment
U005865,0.5719,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,242.0,2.0,276.91,2.0,2.0,2.0,,147.91707332814613,0.20381536372661244,0.5840795229439137,Time Since Last Order,Review Sentiment
U005866,0.0,0.0,General Potential Customer,4.0,2.0,Keep Current Strategy,184.0,1.0,152.4,3.0,1.0,1.0,,98.98834553430453,0.10124166737884258,0.33233163587560716,Cart Add Intensity,Review Sentiment
U005868,-0.2202,0.0,At-Risk Repeat Customer,3.0,2.0,Keep Current Strategy,81.0,3.0,3314.86,4.0,5.0,3.0,,118.70075306157113,0.1425665616721259,0.43050513128175233,Time Since Last Order,Purchase Frequency
U005869,0.37346666666666667,0.0,Dormant High-Value Customer,5.0,1.0,Keep Current Strategy,171.0,3.0,3151.64,3.0,5.0,3.0,,148.1714570575371,0.20434865123664755,0.5853889243939213,Review Sentiment,Purchase Frequency
U005870,0.0,0.0,General Potential Customer,8.0,0.0,Keep Current Strategy,522.0,1.0,16.86,1.0,1.0,1.0,,69.12721213740134,0.03864108551699991,0.2090501004784928,Time Since Last Order,Review Sentiment
U005871,-0.009450000000000014,0.0,General Potential Customer,5.0,2.0,Keep Current Strategy,208.0,2.0,591.37,3.0,3.0,2.0,,120.25885749825451,0.1458329562540547,0.43862076174818126,Cart Add Intensity,Review Sentiment
U005872,0.2055,1.0,Dormant High-Value Customer,6.0,0.0,Keep Current Strategy,259.0,5.0,3777.56,2.0,5.0,4.0,,189.2801454340669,0.29052849504039335,0.7714234020898866,Review Sentiment,Cart Add Intensity
U005873,0.0,0.0,Dormant High-Value Customer,7.0,3.0,Keep Current Strategy,395.0,1.0,1700.35,1.0,4.0,1.0,,86.36070149489953,0.07476920051350375,0.27580998876341256,Purchase Frequency,Review Sentiment
U005874,-0.4767,1.0,General Potential Customer,9.0,3.0,Keep Current Strategy,374.0,1.0,22.25,2.0,1.0,1.0,,135.34815720844077,0.17746601348567856,0.5182680104395018,Cart Add Intensity,Review Sentiment
U005875,0.6696,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,553.0,1.0,403.18,1.0,2.0,1.0,,156.49023112597948,0.2217880461229685,0.6274467045165908,Time Since Last Order,Review Sentiment
U005876,0.0,0.0,General Potential Customer,1.0,0.0,Keep Current Strategy,10.0,2.0,2694.49,5.0,5.0,2.0,,75.48500432357972,0.05196949756758598,0.23220772261447667,Time Since Last Order,Review Sentiment
U005877,0.19119999999999998,0.0,At-Risk Repeat Customer,4.0,0.0,Keep Current Strategy,556.0,4.0,526.7,1.0,2.0,4.0,,261.8900092999604,0.44274708857125755,0.9402268661065118,Time Since Last Order,Browsing Engagement
U005878,0.4404,0.0,VVIP Loyal High-Value Customer,4.0,0.0,Keep Current Strategy,258.0,3.0,1428.38,2.0,4.0,3.0,26.455,116.18295134073196,0.13728826728717042,0.41747111632923417,Cart Add Intensity,Purchase Frequency
U005879,-0.050199999999999995,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,78.0,1.0,703.4,4.0,3.0,1.0,33.9,166.47434952704927,0.24271865223818437,0.6754466038186944,Purchase Frequency,Browsing Engagement
U005880,0.5719,0.0,Dormant High-Value Customer,5.0,2.0,Keep Current Strategy,520.0,2.0,3273.31,1.0,5.0,2.0,,129.9602007474611,0.1661707553646797,0.4897238392608733,Time Since Last Order,Purchase Frequency
U005881,-0.229275,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,233.0,2.0,613.53,3.0,3.0,2.0,,121.64978776826074,0.14874888858235238,0.4458936209530427,Time Since Last Order,Review Sentiment
U005884,0.0,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,291.0,2.0,638.79,2.0,3.0,2.0,-11.19,63.99270769143807,0.0278771616693253,0.1916223275437617,Time Since Last Order,Review Sentiment
U005885,0.0,0.0,Dormant High-Value Customer,3.0,2.0,Keep Current Strategy,201.0,2.0,2155.78,3.0,5.0,2.0,,78.12262897812963,0.057498987554228276,0.2423251374088632,Cart Add Intensity,Review Sentiment
U005886,0.4404,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,549.0,1.0,402.43,1.0,2.0,1.0,,145.3183985023531,0.19836752777202551,0.5706382864284563,Time Since Last Order,Review Sentiment
U005887,0.4201,0.0,General Potential Customer,9.0,3.0,Keep Current Strategy,266.0,1.0,252.13,2.0,2.0,1.0,,203.96472587907851,0.32131310284600656,0.8216626278690184,Review Sentiment,Cart Add Intensity
U005888,-0.4767,0.0,General Potential Customer,9.0,1.0,Keep Current Strategy,424.0,1.0,22.01,1.0,1.0,1.0,,117.52520899415504,0.14010216282810492,0.4244065011081764,Purchase Frequency,Review Sentiment
U005889,0.3374333333333333,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,427.0,2.0,629.99,1.0,3.0,2.0,,196.52104865001985,0.3057082522351069,0.7973575609314797,Review Sentiment,Cart Add Intensity
U005890,0.0,0.0,General Potential Customer,2.0,0.0,Keep Current Strategy,142.0,2.0,1076.52,3.0,3.0,2.0,,57.18537683343734,0.013606341236196098,0.17025710929305332,Browsing Engagement,Review Sentiment
U005891,0.42079999999999995,0.0,VVIP Loyal High-Value Customer,6.0,1.0,Keep Current Strategy,320.0,3.0,3927.6800000000003,2.0,5.0,3.0,23.6625,150.43465025660618,0.2090931868590691,0.5969833091736738,Review Sentiment,Purchase Frequency
U005892,0.12163333333333332,1.0,General Potential Customer,6.0,2.0,Keep Current Strategy,118.0,2.0,425.71000000000004,4.0,2.0,2.0,,166.2711430991085,0.24229265231185618,0.6745015829172997,Review Sentiment,Time Since Last Order
U005893,0.0,0.0,Dormant High-Value Customer,2.0,2.0,Keep Current Strategy,576.0,1.0,1287.49,1.0,4.0,1.0,,87.82776245193178,0.07784473245384646,0.28206478408135727,Time Since Last Order,Review Sentiment
U005894,-0.4404,0.0,VVIP Loyal High-Value Customer,4.0,1.0,Keep Current Strategy,38.0,4.0,1796.33,5.0,4.0,4.0,,114.69857178356665,0.1341764288064512,0.40983933534886885,Cart Add Intensity,Purchase Frequency
U005896,0.54485,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,209.0,2.0,911.3299999999999,3.0,3.0,2.0,,127.09839585476148,0.16017129616543027,0.4745780493717663,Cart Add Intensity,Review Sentiment
U005897,0.5719,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,14.0,2.0,4998.42,5.0,5.0,2.0,18.705,126.15018309938958,0.15818347241386235,0.46956866572895906,Purchase Frequency,Review Sentiment
U005899,0.043833333333333314,1.0,General Potential Customer,12.0,1.0,Keep Current Strategy,26.0,4.0,515.24,5.0,2.0,4.0,,112.4704514403689,0.12950541956884293,0.3984657925211041,Browsing Engagement,Time Since Last Order
U005900,0.357775,0.0,VVIP Loyal High-Value Customer,3.0,2.0,Keep Current Strategy,191.0,4.0,1867.72,3.0,4.0,4.0,28.8675,149.5084839505841,0.20715158106376366,0.5922508479796686,Review Sentiment,Time Since Last Order
U005901,0.34,0.0,At-Risk Repeat Customer,5.0,2.0,Keep Current Strategy,187.0,3.0,520.0400000000001,3.0,2.0,3.0,,152.76947348686463,0.21398788696358303,0.6088320024662072,Review Sentiment,Purchase Frequency
U005902,0.06394,1.0,At-Risk Repeat Customer,4.0,2.0,Keep Current Strategy,115.0,3.0,1010.4399999999999,4.0,3.0,3.0,,139.68809239842193,0.18656421027963158,0.5411823489840946,Review Sentiment,Purchase Frequency
U005903,0.0,0.0,Recent New Customer,8.0,0.0,Keep Current Strategy,17.0,1.0,923.52,5.0,3.0,1.0,,95.62207683779664,0.09418465529883377,0.3166917710477516,Purchase Frequency,Review Sentiment
U005906,0.0,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,278.0,1.0,645.5,2.0,3.0,1.0,,62.94805054208276,0.025687152853298284,0.18821542283605305,Purchase Frequency,Review Sentiment
U005907,0.36369999999999997,0.0,At-Risk Repeat Customer,8.0,2.0,Keep Current Strategy,90.0,3.0,1310.24,4.0,4.0,3.0,,146.57301046223745,0.20099768375624985,0.5771418604565629,Review Sentiment,Purchase Frequency
U005908,0.4404,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,216.0,1.0,570.37,3.0,2.0,1.0,,165.90959400488865,0.24153470440114047,0.672816670454029,Purchase Frequency,Review Sentiment
U005909,-0.4767,1.0,Recent New Customer,5.0,1.0,Keep Current Strategy,,,,,,,161.955,119.35010101520943,0.14392784823778484,0.43388308366491013,Time Since Last Order,Review Sentiment
U005910,0.0,0.0,General Potential Customer,2.0,1.0,Keep Current Strategy,46.0,2.0,229.31,5.0,1.0,2.0,,73.29932168373894,0.04738745430751501,0.2240498947517681,Browsing Engagement,Review Sentiment
U005912,0.0,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,218.0,1.0,26.26,3.0,1.0,1.0,,64.7789553850387,0.029525443482768976,0.19421738356391688,Purchase Frequency,Review Sentiment
U005913,0.23859999999999998,0.0,VVIP Loyal High-Value Customer,6.0,0.0,Keep Current Strategy,30.0,5.0,4068.5199999999995,5.0,5.0,4.0,,135.70530220388963,0.1782147286877098,0.520157921834834,Review Sentiment,Time Since Last Order
U005914,-0.0037800000000000056,0.0,VVIP Loyal High-Value Customer,7.0,0.0,Keep Current Strategy,97.0,4.0,741.62,4.0,3.0,4.0,413.8225,104.83714785435886,0.11350303815682744,0.36038947928930326,Time Since Last Order,Review Sentiment
U005915,0.34,0.0,General Potential Customer,7.0,2.0,Keep Current Strategy,104.0,2.0,414.31,4.0,2.0,2.0,,167.0225966694382,0.2438679920727266,0.677989116728232,Review Sentiment,Purchase Frequency
U005916,0.0,0.0,Dormant High-Value Customer,4.0,2.0,Keep Current Strategy,185.0,3.0,1375.7,3.0,4.0,3.0,,82.4612412977954,0.0665944110960622,0.2596087284280842,Cart Add Intensity,Review Sentiment
U005917,0.4967,0.0,At-Risk Repeat Customer,4.0,1.0,Keep Current Strategy,94.0,3.0,2211.81,4.0,5.0,3.0,,132.42490664109857,0.17133774018770118,0.5027841993913966,Time Since Last Order,Purchase Frequency
U005918,0.34,0.0,Dormant High-Value Customer,5.0,2.0,Keep Current Strategy,308.0,1.0,4354.04,2.0,5.0,1.0,,227.2677385877285,0.3701653059859815,0.883049950673711,Review Sentiment,Browsing Engagement
U005919,0.0,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,519.0,1.0,718.65,1.0,3.0,1.0,,69.89453164033927,0.04024968646055402,0.21175234896753894,Time Since Last Order,Review Sentiment
U005920,0.06429999999999998,1.0,At-Risk Repeat Customer,5.0,1.0,Keep Current Strategy,119.0,3.0,2134.71,4.0,5.0,3.0,,131.35032492997055,0.1690849978191987,0.4970894597785684,Review Sentiment,Purchase Frequency
U005921,0.0,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,43.0,3.0,7471.96,5.0,5.0,3.0,,67.17881980706318,0.03455649529220389,0.20230286127470593,Browsing Engagement,Review Sentiment
U005922,0.34,0.0,Dormant High-Value Customer,6.0,1.0,Keep Current Strategy,290.0,2.0,2291.5499999999997,2.0,5.0,2.0,,182.54941157716908,0.2764182517954834,0.745297357835928,Review Sentiment,Cart Add Intensity
U005923,0.0,0.0,General Potential Customer,5.0,2.0,Keep Current Strategy,176.0,1.0,63.45,3.0,1.0,1.0,188.75,107.86805209865683,0.11985699554815199,0.3753284782120592,Time Since Last Order,Review Sentiment
U005924,0.0,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,178.0,1.0,108.57,3.0,1.0,1.0,,85.81743432349886,0.07363030064041165,0.2735156872985996,Purchase Frequency,Review Sentiment
U005925,0.6696,0.0,Dormant High-Value Customer,3.0,3.0,Keep Current Strategy,205.0,2.0,2215.4300000000003,3.0,5.0,2.0,,123.97989201780129,0.15363369586281275,0.4581277365011402,Cart Add Intensity,Review Sentiment
U005926,0.0,0.0,General Potential Customer,7.0,1.0,Keep Current Strategy,501.0,1.0,89.93,1.0,1.0,1.0,,79.51450588465943,0.06041690440188094,0.24778352041898555,Time Since Last Order,Review Sentiment
U005927,0.0,0.0,General Potential Customer,2.0,2.0,Keep Current Strategy,440.0,1.0,484.84,1.0,2.0,1.0,,82.02603930605731,0.06568205798648258,0.25783941237064645,Purchase Frequency,Review Sentiment
U005928,0.36369999999999997,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,11.0,2.0,1679.58,5.0,4.0,2.0,,144.11624678666814,0.195847348919876,0.5643836573513599,Review Sentiment,Time Since Last Order
U005929,0.031733333333333315,0.0,VVIP Loyal High-Value Customer,4.0,2.0,Keep Current Strategy,12.0,4.0,3502.69,5.0,5.0,4.0,,165.43205219050165,0.24053359051016246,0.670584357122546,Review Sentiment,Purchase Frequency
U005930,0.0,0.0,General Potential Customer,4.0,2.0,Keep Current Strategy,126.0,1.0,69.88,4.0,1.0,1.0,,82.56567972132633,0.06681335476423683,0.2600344944742708,Purchase Frequency,Review Sentiment
U005931,0.05729999999999999,0.0,At-Risk Repeat Customer,13.0,1.0,Keep Current Strategy,289.0,4.0,603.05,2.0,3.0,4.0,,153.4727207009193,0.21546216740054422,0.6123765096536403,Browsing Engagement,Purchase Frequency
U005932,0.42079999999999995,0.0,General Potential Customer,2.0,0.0,Keep Current Strategy,291.0,1.0,16.62,2.0,1.0,1.0,,177.81966690780882,0.2665028623015734,0.7258015302515767,Purchase Frequency,Browsing Engagement
U005933,0.496,0.0,Dormant High-Value Customer,4.0,1.0,Keep Current Strategy,413.0,3.0,1432.13,1.0,4.0,3.0,,122.01200016636759,0.14950822703671304,0.4477914853010626,Time Since Last Order,Purchase Frequency
U005934,0.4215,0.0,General Potential Customer,8.0,0.0,Keep Current Strategy,72.0,1.0,364.15,4.0,2.0,1.0,,153.50754123525422,0.21553516482100823,0.6125517068367502,Purchase Frequency,Time Since Last Order
U005935,0.09644999999999998,0.0,General Potential Customer,5.0,2.0,Keep Current Strategy,535.0,1.0,1085.06,1.0,3.0,1.0,197.2675,231.7521683234686,0.37956641970274996,0.8925154512596449,Review Sentiment,Purchase Frequency
U005936,-0.4767,1.0,At-Risk Repeat Customer,5.0,0.0,Keep Current Strategy,106.0,5.0,432.06,4.0,2.0,4.0,,86.82036843379284,0.07573284169399414,0.27776051247237094,Time Since Last Order,Review Sentiment
U005937,0.0,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,475.0,1.0,332.78,1.0,2.0,1.0,,77.43947095818885,0.05606682190319803,0.23967617077225958,Time Since Last Order,Review Sentiment
U005938,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,183.0,1.0,375.91,3.0,2.0,1.0,,69.40142606101136,0.03921594484817273,0.21001286898158944,Purchase Frequency,Review Sentiment
U005940,0.5719,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,70.0,2.0,374.04,4.0,2.0,2.0,,116.44439979092218,0.1378363652073412,0.4188195409249811,Browsing Engagement,Time Since Last Order
U005941,0.17,0.0,Dormant High-Value Customer,5.0,3.0,Keep Current Strategy,288.0,1.0,1290.86,2.0,4.0,1.0,,176.8323553502827,0.2644330722116075,0.7216167024164274,Review Sentiment,Browsing Engagement
U005942,0.0,0.0,General Potential Customer,4.0,3.0,Keep Current Strategy,337.0,2.0,271.29,2.0,2.0,2.0,,171.52776383270086,0.2533125795254707,0.6984751896035751,Time Since Last Order,Review Sentiment
U005943,0.4201,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,186.0,1.0,95.66,3.0,1.0,1.0,,179.74557747888534,0.27054032199075473,0.7338511090798995,Purchase Frequency,Time Since Last Order
U005944,0.6696,0.0,General Potential Customer,11.0,1.0,Keep Current Strategy,102.0,1.0,63.98,4.0,1.0,1.0,,173.82291303791598,0.2581241074000661,0.7086219085318602,Purchase Frequency,Time Since Last Order
U005945,0.0,0.0,General Potential Customer,2.0,1.0,Keep Current Strategy,55.0,2.0,733.41,5.0,3.0,2.0,,73.29932168373894,0.04738745430751501,0.2240498947517681,Browsing Engagement,Review Sentiment
U005946,0.0,0.0,Dormant High-Value Customer,8.0,0.0,Keep Current Strategy,388.0,1.0,1604.92,1.0,4.0,1.0,,92.57390605790573,0.08779450051471471,0.3028774760450643,Time Since Last Order,Review Sentiment
U005948,0.438025,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,186.0,2.0,813.44,3.0,3.0,2.0,,134.4206461525137,0.17552158857010094,0.5133575736370077,Time Since Last Order,Review Sentiment
U005949,0.34,0.0,General Potential Customer,4.0,2.0,Keep Current Strategy,378.0,1.0,983.44,1.0,3.0,1.0,,179.17480560089226,0.2693437615254225,0.7314812662575804,Review Sentiment,Browsing Engagement
U005950,0.34,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,263.0,1.0,183.35,2.0,1.0,1.0,,186.97502036308114,0.28569605386041474,0.7626931014763546,Review Sentiment,Browsing Engagement
U005951,0.43095,0.0,General Potential Customer,7.0,1.0,Keep Current Strategy,268.0,2.0,486.48,2.0,2.0,2.0,,126.02166476948014,0.15791404787041632,0.4688901558112429,Browsing Engagement,Time Since Last Order
U005952,0.0,0.0,VVIP Loyal High-Value Customer,5.0,0.0,Keep Current Strategy,336.0,3.0,1735.08,2.0,4.0,3.0,8.5075,93.66320880433298,0.09007810391461518,0.30777510368812927,Time Since Last Order,Review Sentiment
U005953,0.0,0.0,General Potential Customer,10.0,1.0,Keep Current Strategy,479.0,1.0,1136.07,1.0,4.0,1.0,,76.28702421000119,0.05365084404855916,0.23525264294623796,Time Since Last Order,Review Sentiment
U005954,0.2202,0.0,General Potential Customer,10.0,1.0,Keep Current Strategy,460.0,1.0,598.57,1.0,3.0,1.0,5.670000000000002,222.6586025228049,0.36050275916602237,0.8725759763537669,Review Sentiment,Cart Add Intensity
U005955,-0.018875000000000017,1.0,VVIP Loyal High-Value Customer,5.0,1.0,Trigger: VIP Concierge Outreach,27.0,5.0,2319.57,5.0,5.0,4.0,4.422499999999999,122.56340033017082,0.15066417683386232,0.4506835306690864,Review Sentiment,Purchase Frequency
U005956,0.06574999999999998,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,313.0,1.0,744.59,2.0,3.0,1.0,,209.3549044362545,0.3326130193472817,0.8377953291655954,Review Sentiment,Browsing Engagement
U005957,-0.009450000000000014,0.0,General Potential Customer,8.0,2.0,Keep Current Strategy,218.0,2.0,99.13,3.0,1.0,2.0,,127.91771170911325,0.16188890174085604,0.4789106355703564,Time Since Last Order,Review Sentiment
U005958,0.0,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,354.0,1.0,34.11,2.0,1.0,1.0,,98.32201382673851,0.09984477624104826,0.32920492627954134,Time Since Last Order,Review Sentiment
U005959,0.4404,0.0,Dormant High-Value Customer,6.0,2.0,Keep Current Strategy,427.0,1.0,3226.11,1.0,5.0,1.0,,148.531593133709,0.20510363691043784,0.58724060477483,Purchase Frequency,Review Sentiment
U005960,0.38005,0.0,General Potential Customer,7.0,2.0,Keep Current Strategy,316.0,1.0,138.49,2.0,1.0,1.0,173.01749999999998,228.285913720898,0.3722997981677243,0.8852605741248417,Review Sentiment,Cart Add Intensity
U005961,0.33653333333333335,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,516.0,1.0,1052.76,1.0,3.0,1.0,26.0225,209.7963081781455,0.33353837374395157,0.8390628722636211,Review Sentiment,Purchase Frequency
U005962,0.34,0.0,General Potential Customer,5.0,0.0,Keep Current Strategy,101.0,2.0,647.64,4.0,3.0,2.0,,162.83722910686575,0.23509382930937048,0.6583215963641267,Review Sentiment,Browsing Engagement
U005963,-0.027600000000000013,0.0,General Potential Customer,11.0,0.0,Keep Current Strategy,393.0,2.0,363.44000000000005,1.0,2.0,2.0,,140.25632322941922,0.18775544371941652,0.544171769579414,Browsing Engagement,Time Since Last Order
U005964,0.0,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,432.0,1.0,811.36,1.0,3.0,1.0,19.182500000000005,80.82744601287338,0.06316933897573002,0.2530073672321292,Time Since Last Order,Review Sentiment
U005965,-0.119175,1.0,Dormant High-Value Customer,8.0,0.0,Keep Current Strategy,242.0,2.0,2425.65,2.0,5.0,2.0,,201.74656441733867,0.3166629713080379,0.8146679811578732,Time Since Last Order,Purchase Frequency
U005966,0.46347499999999997,0.0,Dormant High-Value Customer,5.0,3.0,Keep Current Strategy,192.0,3.0,1405.46,3.0,4.0,3.0,,113.80582420645946,0.1323048817007256,0.40526994383159054,Time Since Last Order,Purchase Frequency
